"gene;AN;origin;antibiotic"
"Dihydrofolate_reductase;KF627676.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF627677.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627678.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627679.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627681.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627688.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627695.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase_A;KF627696.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627701.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627703.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627708.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627710.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627712.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase_type_1_from;KF627716.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF627718.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_A;KF627724.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627728.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627732.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF627733.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627736.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627742.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF627743.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627745.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627753.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_A;KF627757.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_B;KF627760.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627761.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase_A;KF627762.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627779.1;pediatric_fecal_sample;TMP"
"Extended-spectrum_beta-lactamase_PER-1;KF627781.1;pediatric_fecal_sample;PEN"
"D-alanine--D-alanine_ligase;KF627782.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627786.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF627797.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627799.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627801.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF627803.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627808.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627809.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627812.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627813.1;pediatric_fecal_sample;TMP"
"putative_beta-lactamase_YbxI;KF627815.1;pediatric_fecal_sample;PIP"
"D-alanine--D-alanine_ligase_A;KF627816.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627817.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627819.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627827.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627829.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627830.1;pediatric_fecal_sample;SXT"
"Extended-spectrum_beta-lactamase_PER-1;KF627841.1;pediatric_fecal_sample;PEN"
"Dihydrofolate_reductase;KF627843.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627848.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627850.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_B;KF627859.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627865.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_B;KF627867.1;pediatric_fecal_sample;CYC"
"UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine_ligase;KF627869.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627871.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627876.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627879.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627880.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_B;KF627881.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627882.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF627883.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627887.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF627892.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627895.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_A;KF627901.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627903.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627905.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627911.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF627924.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_B;KF627931.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627935.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF627944.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627949.1;pediatric_fecal_sample;CYC"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KF627952.1;pediatric_fecal_sample;TET"
"D-alanine--D-alanine_ligase;KF627953.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627954.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase_B;KF627957.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_B;KF627963.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627964.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627965.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627966.1;pediatric_fecal_sample;CYC"
"Chloramphenicol_acetyltransferase;KF627969.1;pediatric_fecal_sample;CHL"
"D-alanine--D-alanine_ligase;KF627971.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF627973.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627976.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF627979.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627982.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF627987.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_B;KF627988.1;pediatric_fecal_sample;CYC"
"Chloramphenicol_acetyltransferase;KF627991.1;pediatric_fecal_sample;CHL"
"D-alanine--D-alanine_ligase;KF627992.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF627996.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF627999.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_B;KF628000.1;pediatric_fecal_sample;CYC"
"tetracycline_resistance_ribosomal_protection_protein_Tet(Q);KF628007.1;pediatric_fecal_sample;TET"
"D-alanine--D-alanine_ligase;KF628008.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628009.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628013.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628024.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF628026.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_A;KF628035.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628038.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_B;KF628041.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628044.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628047.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF628049.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628050.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_B;KF628052.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628057.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628059.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628060.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF628065.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628067.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628068.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628070.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628072.1;pediatric_fecal_sample;SXT"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KF628073.1;pediatric_fecal_sample;TET"
"Chloramphenicol_acetyltransferase;KF628080.1;pediatric_fecal_sample;CHL"
"Dihydrofolate_reductase;KF628083.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628088.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase_type_3;KF628089.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_B;KF628092.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628094.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628097.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628101.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_B;KF628104.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628109.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628110.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628111.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628113.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628114.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628116.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628117.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628119.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628120.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628122.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628131.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628140.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628143.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628144.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628145.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628146.1;pediatric_fecal_sample;SXT"
"Extended-spectrum_beta-lactamase_PER-1;KF628150.1;pediatric_fecal_sample;PEN"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KF628151.1;pediatric_fecal_sample;TET"
"Dihydrofolate_reductase;KF628153.1;pediatric_fecal_sample;SXT"
"Chloramphenicol_acetyltransferase;KF628154.1;pediatric_fecal_sample;CHL"
"16S_rRNA_(guanine(1405)-N(7))-methyltransferase;KF628156.1;pediatric_fecal_sample;GEN"
"Dihydrofolate_reductase_type_3;KF628158.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628162.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628163.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628165.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase_type_3;KF628168.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628171.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628173.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628177.1;pediatric_fecal_sample;TMP"
"tetracycline_resistance_ribosomal_protection_protein_Tet(Q);KF628179.1;pediatric_fecal_sample;TET"
"Dihydrofolate_reductase;KF628186.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628187.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628190.1;pediatric_fecal_sample;SXT"
"putative_beta-lactamase_YbxI;KF628191.1;pediatric_fecal_sample;PEN"
"Dihydrofolate_reductase;KF628192.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628194.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628199.1;pediatric_fecal_sample;SXT"
"Chloramphenicol_acetyltransferase;KF628201.1;pediatric_fecal_sample;CHL"
"Dihydrofolate_reductase;KF628207.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628210.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628212.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628214.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628216.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628220.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628221.1;pediatric_fecal_sample;TMP"
"Chloramphenicol_acetyltransferase_3;KF628222.1;pediatric_fecal_sample;CHL"
"Beta-lactamase;KF628224.1;pediatric_fecal_sample;PEN"
"Extended-spectrum_beta-lactamase_PER-1;KF628227.1;pediatric_fecal_sample;CAZ"
"Dihydrofolate_reductase;KF628230.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628233.1;pediatric_fecal_sample;TMP"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KF628242.1;pediatric_fecal_sample;TET"
"D-alanine--D-alanine_ligase;KF628247.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628248.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628249.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase_B;KF628256.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628260.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628261.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628264.1;pediatric_fecal_sample;TMP"
"Chloramphenicol_acetyltransferase_3;KF628266.1;pediatric_fecal_sample;CHL"
"D-alanine--D-alanine_ligase;KF628267.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628269.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase_type_3;KF628273.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase_A;KF628276.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628277.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_A;KF628281.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628284.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628293.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_A;KF628295.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628298.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628299.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628300.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628304.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628305.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628308.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_A;KF628310.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628311.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628313.1;pediatric_fecal_sample;CYC"
"tetracycline_resistance_ribosomal_protection_protein_Tet(W);KF628314.1;pediatric_fecal_sample;TET"
"Dihydrofolate_reductase;KF628316.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase_B;KF628325.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628328.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase_type_3;KF628329.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628332.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628341.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628343.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628350.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628352.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628362.1;pediatric_fecal_sample;SXT"
"Extended-spectrum_beta-lactamase_PER-1;KF628363.1;pediatric_fecal_sample;PEN"
"D-alanine--D-alanine_ligase;KF628364.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_B;KF628365.1;pediatric_fecal_sample;CYC"
"Bifunctional_AAC/APH;KF628366.1;pediatric_fecal_sample;GEN"
"D-alanine--D-alanine_ligase;KF628367.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628370.1;pediatric_fecal_sample;CYC"
"Extended-spectrum_beta-lactamase_PER-1;KF628371.1;pediatric_fecal_sample;PEN"
"Extended-spectrum_beta-lactamase_PER-1;KF628375.1;pediatric_fecal_sample;PEN"
"Dihydrofolate_reductase;KF628376.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628377.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628378.1;pediatric_fecal_sample;CYC"
"Extended-spectrum_beta-lactamase_PER-1;KF628379.1;pediatric_fecal_sample;ATM"
"D-alanine--D-alanine_ligase;KF628383.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628386.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628388.1;pediatric_fecal_sample;TMP"
"Vancomycin/teicoplanin_A-type_resistance_protein_VanA;KF628391.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628393.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628395.1;pediatric_fecal_sample;SXT"
"Bifunctional_AAC/APH;KF628397.1;pediatric_fecal_sample;GEN"
"D-alanine--D-alanine_ligase_B;KF628398.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628400.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628402.1;pediatric_fecal_sample;TMP"
"Chloramphenicol_acetyltransferase_3;KF628407.1;pediatric_fecal_sample;CHL"
"D-alanine--D-alanine_ligase_A;KF628408.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_A;KF628417.1;pediatric_fecal_sample;CYC"
"Extended-spectrum_beta-lactamase_PER-1;KF628419.1;pediatric_fecal_sample;CTX"
"Dihydrofolate_reductase;KF628430.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628431.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_A;KF628441.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628442.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_B;KF628445.1;pediatric_fecal_sample;CYC"
"Extended-spectrum_beta-lactamase_PER-1;KF628446.1;pediatric_fecal_sample;PEN"
"D-alanine--D-alanine_ligase;KF628447.1;pediatric_fecal_sample;CYC"
"Beta-lactamase;KF628448.1;pediatric_fecal_sample;PEN"
"D-alanine--D-alanine_ligase;KF628449.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628454.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628457.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF628458.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628459.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF628462.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628471.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628473.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628474.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628477.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628478.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628480.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628486.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628488.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF628500.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_A;KF628501.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_A;KF628502.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628503.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628505.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_B;KF628509.1;pediatric_fecal_sample;CYC"
"Extended-spectrum_beta-lactamase_PER-1;KF628511.1;pediatric_fecal_sample;PIP"
"D-alanine--D-alanine_ligase;KF628516.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628519.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628521.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_B;KF628523.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628524.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_A;KF628525.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628526.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628527.1;pediatric_fecal_sample;TMP"
"Dihydrofolate_reductase;KF628529.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628532.1;pediatric_fecal_sample;CYC"
"tetracycline_resistance_ribosomal_protection_protein_Tet(O);KF628533.1;pediatric_fecal_sample;TET"
"Chloramphenicol_acetyltransferase;KF628536.1;pediatric_fecal_sample;CHL"
"Dihydrofolate_reductase;KF628537.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628538.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628539.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628541.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628545.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628547.1;pediatric_fecal_sample;CYC"
"Extended-spectrum_beta-lactamase_PER-1;KF628551.1;pediatric_fecal_sample;CAZ"
"D-alanine--D-alanine_ligase;KF628553.1;pediatric_fecal_sample;CYC"
"Beta-lactamase;KF628556.1;pediatric_fecal_sample;PIP"
"Dihydrofolate_reductase;KF628557.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF628559.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628560.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628562.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase_B;KF628564.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628570.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628572.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase_B;KF628574.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628587.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF628589.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628593.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase_B;KF628594.1;pediatric_fecal_sample;CYC"
"D-alanine--D-alanine_ligase;KF628596.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628604.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628607.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628608.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF628610.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628612.1;pediatric_fecal_sample;SXT"
"Dihydrofolate_reductase;KF628616.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase_B;KF628621.1;pediatric_fecal_sample;CYC"
"Dihydrofolate_reductase;KF628624.1;pediatric_fecal_sample;TMP"
"D-alanine--D-alanine_ligase;KF628628.1;pediatric_fecal_sample;CYC"
"tetracycline_resistance_ribosomal_protection_protein_Tet(M);KF628629.1;pediatric_fecal_sample;TET"
"Dihydrofolate_reductase;KF628631.1;pediatric_fecal_sample;SXT"
"D-alanine--D-alanine_ligase;KF628633.1;pediatric_fecal_sample;CYC"
"tetracycline_resistance_ribosomal_protection_protein_Tet(32);KF628635.1;pediatric_fecal_sample;TET"
"D-alanine--D-alanine_ligase_B;KF628637.1;pediatric_fecal_sample;CYC"
